episode,reward,queue_delay,energy,fairness,resource_utilization,throughput,policy_loss,value_loss,entropy
56,114.4341631840924,0.18291485760072745,0.033856493740141866,0.8487709943323727,0.2221466503508788,0.3705900136165493,1.1685659885406494,0.0,0.0
57,116.65073686556536,0.17227263990360359,0.031798974597739234,0.8400681100058501,0.20893646632082577,0.35260655551585907,1.1591713428497314,0.0,0.0
58,114.80409169321037,0.17261194082672263,0.03285685880816516,0.8377668578757113,0.21269856313587615,0.36005146242436054,1.1961064338684082,0.0,0.0
59,120.75193678236703,0.1775446604843577,0.034575155728874964,0.843527680833822,0.22164819065868013,0.3689433750620676,1.1258728504180908,0.0,0.0
60,125.31296203474308,0.17830549426952036,0.03433345162046475,0.856514301252902,0.22569104268375373,0.3783352945911851,1.1747310161590576,0.0,0.0
61,119.98641513232052,0.18036124837974282,0.033876902258081244,0.8483571891201594,0.21712512550886298,0.36665636228164183,1.2434417009353638,0.0,0.0
62,119.01181694055778,0.1705257679310669,0.03359063780171386,0.8431587593065681,0.2149395458121594,0.36236892702196816,1.180305004119873,0.0,0.0
63,119.79023333673818,0.17442237371444397,0.0345549700709955,0.8494604482652357,0.21940158365006077,0.3731891590160926,1.2041831016540527,0.0,0.0
64,116.2870017037871,0.166953129479095,0.03277056494475606,0.8317628453798157,0.2057783357935915,0.3528896935357165,1.1992331743240356,0.0,0.0
65,119.22725995118252,0.1908158938423052,0.0347154986289393,0.8576823220510957,0.2279627233322853,0.3814207329598062,1.2031545639038086,0.0,0.0
66,117.75775431507455,0.16916631936123525,0.03228075878973063,0.8420989331702733,0.21018899386968778,0.35474535812876706,1.2058695554733276,0.0,0.0
67,113.05577581304708,0.17683634054023928,0.03263118203164187,0.8383050675564131,0.2135125452570925,0.3552124919223738,1.1897531747817993,0.0,0.0
68,120.58887583336565,0.16342483263536176,0.03349258891783422,0.839147186801074,0.2113022695269774,0.3595781778240758,1.1863003969192505,0.0,0.0
69,114.6499824321791,0.17611431116794388,0.03404067328207606,0.8423210412016573,0.21566534607770074,0.3656445698554253,1.1774346828460693,0.0,0.0
70,117.51572566213586,0.1653840460879655,0.032249097378942014,0.8379313247065707,0.20393272012785063,0.3464714948713895,1.1323634386062622,0.0,0.0
71,119.38882332930655,0.1697814657375987,0.033444692407947854,0.847292083724728,0.21363594445937012,0.3641428922725693,1.2602777481079102,0.0,0.0
72,116.25463142394128,0.18057896924029115,0.03351922235369766,0.8424905941105079,0.216411663093954,0.3649929109013805,1.2566003799438477,0.0,0.0
73,118.54958667625962,0.18209662970881713,0.03455497763957808,0.8528303487837374,0.2208795301902411,0.36686270065824356,1.2353417873382568,0.0,0.0
74,116.06371536303922,0.17856051145819773,0.033667990433515614,0.8452303585918085,0.2139715736119256,0.35980491688370253,1.2623591423034668,0.0,0.0
75,114.9681859454525,0.1718055463104282,0.03393463659497236,0.8428637592479629,0.21263284565112253,0.3609079328722306,1.2192349433898926,0.0,0.0
76,118.81382036862838,0.17216171797095237,0.0335834769235824,0.8416463287236837,0.2158580689888822,0.3609658197710991,1.2017343044281006,0.0,0.0
77,114.74378727574721,0.17562758777241888,0.03311881970382812,0.8374312979122206,0.21217112235262847,0.3566919462460009,1.1915104389190674,0.0,0.0
78,123.03529711733502,0.1802296844975033,0.03405097083790487,0.85197229758828,0.22345533348844143,0.37228875348536844,1.1348705291748047,0.0,0.0
79,120.39131678054802,0.18427361150049956,0.034853843725099434,0.8487579393301482,0.22668681714379085,0.3800355865951727,1.2222436666488647,0.0,0.0
80,116.06370129038092,0.17743425620008144,0.03371009570986807,0.8431602761861785,0.21445647897581518,0.364639013175598,1.1767961978912354,0.0,0.0
81,115.3691321567032,0.19082218090294698,0.03472265920147715,0.8465884359923369,0.222235566727535,0.3689891289912643,1.3773232698440552,0.0,0.0
82,118.88375878810142,0.17319646717833007,0.03386389532948222,0.8489714980072052,0.21951021611769478,0.37228692414817993,1.3552923202514648,0.0,0.0
83,116.57014673774572,0.18128001644731764,0.03485769509444087,0.847230747268757,0.22174439982075075,0.3687632772814939,1.2905699014663696,0.0,0.0
84,115.15323218574383,0.16578602608987564,0.032624570181234616,0.838291147031066,0.2028105038590659,0.3463995478639482,1.2808231115341187,0.0,0.0
85,114.38054113537483,0.17697717822184167,0.0333714843194178,0.8374241365686654,0.21249669150740147,0.35809263937536784,1.3253517150878906,0.0,0.0
86,120.12269205911944,0.17750263682005957,0.0349032528702897,0.8572250959388688,0.22462451673818987,0.37193897793055314,1.2728006839752197,0.0,0.0
87,117.06594157454916,0.18399828668953458,0.03389560511356783,0.8474437310706548,0.21612259858290633,0.3601510478149483,1.1535773277282715,0.0,0.0
88,120.07203759674044,0.1877762002164132,0.034310230191049444,0.8540727167668085,0.22317218756428064,0.3748588336361319,1.2252004146575928,0.0,0.0
89,117.95475787455777,0.17913122418802843,0.03451670576454801,0.8505181456629755,0.2179600366985613,0.36440787700023924,1.1852819919586182,0.0,0.0
90,119.07300809384046,0.17412657057840367,0.03431364739733083,0.8454581091372452,0.2152765713459369,0.36402787386242463,1.2058194875717163,0.0,0.0
91,116.67976783540458,0.1741641855704333,0.033941437888769424,0.8436371916238153,0.2142203281221885,0.36405619369792197,1.4271800518035889,0.0,0.0
92,113.64245064094249,0.18923111232632311,0.03370573559353366,0.8478650405028411,0.22116420299765452,0.3716694920673177,1.3240008354187012,0.0,0.0
93,115.04171143667764,0.17615388445746288,0.03473361504455776,0.8432447452220215,0.21635871178382657,0.36709942903396797,1.3825923204421997,0.0,0.0
94,117.85133500101126,0.17794656598664504,0.03403873469290867,0.8515568260924515,0.21335978736577052,0.364992574052972,1.3197016716003418,0.0,0.0
95,114.15443971745493,0.1726335017073656,0.03372007443462496,0.841977816385129,0.2088277862236489,0.3552000982101364,1.2609524726867676,0.0,0.0
96,114.61628583751117,0.17866254293166056,0.03318500326943431,0.8377916225713486,0.21266649018252995,0.35604522570037994,1.2558562755584717,0.0,0.0
97,114.15440757282207,0.17221067543855254,0.03290785195808141,0.8383090272363444,0.2068970499058156,0.3524327185639332,1.1953949928283691,0.0,0.0
98,112.38713704832847,0.1760586349573609,0.033610289867648,0.8365477792096179,0.20634817753713974,0.35087127702242843,1.1977297067642212,0.0,0.0
99,109.38620503461401,0.16895498793010108,0.0328135568499113,0.8328969277413092,0.20050772185923116,0.3417597020502955,1.274001955986023,0.0,0.0
100,116.5197665301824,0.18610955794634965,0.03379337344329215,0.8486508178370314,0.21611642171055484,0.3649976316582596,1.2029134035110474,0.0,0.0
101,116.35056026605184,0.19346914442357566,0.03508851538452743,0.8531720216544613,0.21946825085788882,0.3688755007812129,1.406774878501892,0.0,0.0
102,113.11479989070479,0.15900124182169845,0.03308072375545992,0.8365757688325786,0.20374721717672492,0.35204871672106997,1.3454729318618774,0.0,0.0
103,118.44201725988638,0.1680859274272125,0.0338324571736908,0.8429594020758873,0.2103040594800369,0.35961110897443405,1.3415048122406006,0.0,0.0
104,110.65824462247375,0.17515166980269276,0.03404041565636046,0.846006280092612,0.20719559690552927,0.356724288924164,1.4320197105407715,0.0,0.0
105,111.65771644861856,0.187623822344278,0.03458421605327229,0.846895427945335,0.2139213786554148,0.35891260735482977,1.3540191650390625,0.0,0.0
106,120.26784348664512,0.19091395301880693,0.03502505979812901,0.8579431305183137,0.2277277438516541,0.3832186567776981,1.3102344274520874,0.0,0.0
107,112.49245104145959,0.19445732414065678,0.03599428935978337,0.8523435211780247,0.21834074685638669,0.36793641914794767,1.2910292148590088,0.0,0.0
108,111.05686476036406,0.1783873232389134,0.03381470494426208,0.8354356860584619,0.20923559181981202,0.3501476242544251,1.2651677131652832,0.0,0.0
109,113.82489660656414,0.18269699718298985,0.033694437996359274,0.8526012414058324,0.21240387567210542,0.35947538041618543,1.2301793098449707,0.0,0.0
110,116.55742127584894,0.17788794909662745,0.03550669659313188,0.8509144466139723,0.21443556566506547,0.3617772879796943,1.2046602964401245,0.0,0.0
111,116.75736961743164,0.17955544135812437,0.03491468059237202,0.8498100254000838,0.21700382107961674,0.3646210017732479,1.510288953781128,0.0,0.0
112,120.97076849442495,0.1866990266001588,0.035770459706257765,0.8513010478719433,0.22274232147188802,0.37813323834255036,1.4848878383636475,0.0,0.0
113,113.75674344829547,0.18481315209281413,0.03460730397579517,0.8507701795804664,0.2155578073152506,0.3651302958015764,1.4452412128448486,0.0,0.0
114,110.42168417073867,0.1786208579050051,0.033723512922664366,0.8383707326612888,0.20238794014747086,0.3467592993854995,1.4518022537231445,0.0,0.0
115,115.81980628998917,0.1762426023606145,0.03442130150541424,0.8497818636179779,0.214220374465683,0.3611860678737725,1.3998976945877075,0.0,0.0
116,114.42396236563032,0.186928965556155,0.034110420230248385,0.8514465963529976,0.21471839824545752,0.3589829880085488,1.2714457511901855,0.0,0.0
117,114.84802281367378,0.18324153845614746,0.03467171399534772,0.8464556256155995,0.21127632832230142,0.3640692791910388,1.2371718883514404,0.0,0.0
118,111.93092626908921,0.18144399876571154,0.03471351990164696,0.849678704074007,0.2109964547680373,0.3634098365771582,1.2606444358825684,0.0,0.0
119,115.12673303017536,0.18170004932026598,0.034318408248582934,0.8533105617362305,0.21128831244268895,0.35954322604326155,1.2130694389343262,0.0,0.0
120,116.58415880109513,0.1794133925283833,0.03419517939715691,0.8467065313025796,0.21261251580373006,0.3619319964288643,1.1910712718963623,0.0,0.0
121,115.39213282502361,0.18957809024813185,0.03502209605452191,0.8534154892714327,0.21779988164785577,0.3690433295596325,1.5676182508468628,0.0,0.0
122,113.65710955479756,0.18375156337651527,0.03499349331601707,0.8452244482545307,0.2154700217753645,0.3612426923020543,1.578372597694397,0.0,0.0
123,113.5271612011019,0.17902744945811336,0.03481344014280309,0.8438865894841682,0.20946997151349595,0.35591314701511284,1.4912368059158325,0.0,0.0
124,114.11241914184232,0.1894355981393128,0.03442425265106226,0.8486090251979642,0.21857382985245805,0.36801404758197437,1.3977218866348267,0.0,0.0
125,113.4739328991827,0.20026591988260506,0.036095633190345776,0.8582627154073859,0.2244146386205666,0.3736516654725746,1.4543790817260742,0.0,0.0
126,113.7400501802705,0.18878413404194833,0.03562701167113002,0.8522838401960516,0.21486635730488032,0.3648322572824113,1.3361150026321411,0.0,0.0
127,112.2946902573433,0.18355288485678165,0.034482464430002836,0.8427202963956876,0.211208491673908,0.3575924708795741,1.4302126169204712,0.0,0.0
128,116.81262772008266,0.18765147854884037,0.03441050347939625,0.8520999339011771,0.21255993637809795,0.35814871497911205,1.3120454549789429,0.0,0.0
129,114.17586961182319,0.19825292889240737,0.03619138468339441,0.8541902048041847,0.22431771293831246,0.376036700917006,1.3206946849822998,0.0,0.0
130,110.29747449186829,0.18992764566134265,0.03420359109563173,0.8452044989275164,0.21261511943737776,0.35536667347580014,1.325922966003418,0.0,0.0
131,113.32937485334786,0.191310775413188,0.03557806195124778,0.855933135324322,0.21658374700078048,0.36690337629816555,1.6568307876586914,0.0,0.0
132,111.90067312746196,0.2011991250022815,0.03599087385066983,0.8515933831777047,0.21948777578293702,0.3692335316865677,1.5704290866851807,0.0,0.0
133,113.63070194089381,0.18724402441006008,0.03446701860565,0.8482911842238204,0.2129969940354348,0.3586533370020347,1.61309814453125,0.0,0.0
134,113.6030218531562,0.17683067529377486,0.034977421935696744,0.8487757726043144,0.2099251428998623,0.35907219714565175,1.5559015274047852,0.0,0.0
135,114.00534294951717,0.18476139095179658,0.03578515444046985,0.8539515632695284,0.21595432768368614,0.3647895250906726,1.48222017288208,0.0,0.0
136,113.02712081396331,0.18335249879635002,0.035305215251278076,0.8479042792156561,0.2149499307355572,0.35744992712674867,1.4608285427093506,0.0,0.0
137,107.6011958949763,0.20454955534261418,0.03553224616967352,0.850624270143615,0.2126435617227779,0.3551025282443854,1.3567062616348267,0.0,0.0
138,113.2336510791762,0.20946350699617303,0.03634570797545947,0.8604354727207808,0.22294373596698405,0.3701806114070719,1.3956544399261475,0.0,0.0
139,108.39546287921776,0.22018710233288202,0.0360055682870335,0.8513679152373529,0.21669485522223336,0.3675948350667271,1.4425972700119019,0.0,0.0
140,109.40175744669287,0.17980741096590577,0.03295881573645967,0.8371281644152788,0.19927555850974077,0.3387146543636115,1.3151156902313232,0.0,0.0
141,111.66508363049066,0.2045670460756904,0.03556599275558377,0.854898725153309,0.21853163956873994,0.3638485182705009,1.8600223064422607,0.0,0.0
142,113.06251716102439,0.19232618032679583,0.03681662772402629,0.8628834035961376,0.22051196169257364,0.36991053178023636,1.6506741046905518,0.0,0.0
143,110.78554823035054,0.18265234993428442,0.03494074818890045,0.8489784325811792,0.20712415257849354,0.351604378250641,1.7637759447097778,0.0,0.0
144,111.36508247045037,0.2085666577956615,0.037008366995766706,0.8544894189109774,0.22189764343027324,0.3747573758856272,1.5068942308425903,0.0,0.0
145,110.29532930855623,0.20579257379646332,0.037325740328232423,0.8590310342988337,0.22601380580027844,0.3804543292208109,1.775445818901062,0.0,0.0
146,103.8579663785804,0.20803702762421453,0.034770356730086785,0.8448519938925619,0.20960281899655755,0.34891898485829315,1.5116735696792603,0.0,0.0
147,108.41432031392813,0.19761640718998966,0.03567082049556632,0.850209461377208,0.2142415662987648,0.3554456191815261,1.5341415405273438,0.0,0.0
148,109.96757434604412,0.20439707262920384,0.03617957959243587,0.8632808373203662,0.21525172870439224,0.3633218780828423,1.4462004899978638,0.0,0.0
149,111.09999833953772,0.19743325607775167,0.03583928272222934,0.8544787880520794,0.22004651571912875,0.3675472833682775,1.4356204271316528,0.0,0.0
150,111.74378673637284,0.19101615004185166,0.035620959890286574,0.8533418462841309,0.21421810064857078,0.3576385370145214,1.2844582796096802,0.0,0.0
151,110.84099914765734,0.19008942366187856,0.03564917531205883,0.8547782440388147,0.20696408684167222,0.35937945436528784,1.8044254779815674,0.0,0.0
152,109.09387295080519,0.2131757890756664,0.03729232447887321,0.8625818191482544,0.22725257102657523,0.3787375536910537,1.9505388736724854,0.0,0.0
153,109.8294243645462,0.20825918483490777,0.036823471360554104,0.8587345426793382,0.21723596188456645,0.3636987509608641,1.7944196462631226,0.0,0.0
154,111.37816193703283,0.19902751911078037,0.03598984261949899,0.8504741881446644,0.21368494756687728,0.3615572503943742,1.630922794342041,0.0,0.0
155,110.86424161212676,0.1939955536305729,0.03613767001178444,0.8537851709548844,0.21337672345229639,0.36263772882912426,1.7614078521728516,0.0,0.0
156,107.35902123730061,0.1947613209996041,0.03491525019727284,0.845506035746102,0.20791083953585782,0.3537854126021944,1.5317158699035645,0.0,0.0
157,110.97463627004826,0.1969932865619629,0.03625631403716028,0.86017358156404,0.21605845213347616,0.36214071784913743,1.4758622646331787,0.0,0.0
158,109.64018764988285,0.2006877677641746,0.035540070454011904,0.8565840035351487,0.21472973421682323,0.3647206594810697,1.47584867477417,0.0,0.0
159,110.9338720402168,0.19377488425946635,0.03598926700714464,0.8534541748179961,0.21161705437820585,0.36264076283062324,1.5069915056228638,0.0,0.0
160,110.09588575058166,0.1996572710136024,0.035733908452537405,0.8568166108794075,0.21412746586267453,0.36501536157708026,1.4471935033798218,0.0,0.0
161,112.12063951605367,0.20492672572442813,0.03750444513049943,0.861145324646359,0.22369408885136902,0.37751336793637014,2.1560287475585938,0.0,0.0
162,109.54212323721761,0.2162415578690012,0.03655914863994457,0.8612476674959393,0.21909921115686787,0.3714070725848322,2.0551297664642334,0.0,0.0
163,107.19251309216304,0.2085933776430742,0.03604473351036915,0.8580290746096132,0.21524016903325668,0.35848120930344163,1.990172028541565,0.0,0.0
164,110.67709529596114,0.1972647202746826,0.035924529632793065,0.8581531162056338,0.21211621727599983,0.36130716728081114,1.7980278730392456,0.0,0.0
165,107.5577554439574,0.2010290715809773,0.03496838789094943,0.8474841321996128,0.20684905882791066,0.34840938614256667,1.6999423503875732,0.0,0.0
166,107.91275875445636,0.20817374649918588,0.03611621215301428,0.8544938405732451,0.21540764037652357,0.3650576751957551,1.7213554382324219,0.0,0.0
167,109.66468829139848,0.21089186081387518,0.037756664086024544,0.8667764729120958,0.22307000702995197,0.37438904729849537,1.5578997135162354,0.0,0.0
168,111.33022438163881,0.19823621084673254,0.03656639199767061,0.8625566397639156,0.21534373939586118,0.3661826793307347,1.394945502281189,0.0,0.0
169,109.08211693264231,0.1949330177003991,0.03559730695850507,0.8556283829149012,0.20728350852606958,0.3481569745920371,1.4769032001495361,0.0,0.0
170,102.61968545302327,0.2319783866907405,0.03673566587031716,0.8591695195358717,0.21746441048401782,0.3643577108286917,1.45524001121521,0.0,0.0
171,104.1644472414313,0.2406116602966885,0.03754623511192815,0.856334123278592,0.22330203610378882,0.3800006714378672,2.1273984909057617,0.0,0.0
172,108.11955953691574,0.20118221518705137,0.03570033401342441,0.8487940184068331,0.21379677407995448,0.35855652267182364,1.9130839109420776,0.0,0.0
173,108.96770863838395,0.2054188125420365,0.03646953168376085,0.8560951065683408,0.21939344770106578,0.373963602947792,1.7514793872833252,0.0,0.0
174,105.28205140957434,0.20578382425354633,0.03692851518136405,0.8588727976958296,0.21042955175058614,0.3572695083752601,2.010246753692627,0.0,0.0
175,107.92007233423956,0.21528711159371577,0.03708731826583541,0.8637099406475807,0.22146282547618953,0.3678340555610973,1.9048904180526733,0.0,0.0
176,107.84907947028957,0.23826455620885226,0.038440992205514744,0.8658681897778308,0.22463383347795668,0.374758559517345,1.7593978643417358,0.0,0.0
177,107.68266265022184,0.21852106654143993,0.03653859898927507,0.8567180322031038,0.21746318796020409,0.36877367014530266,1.6348378658294678,0.0,0.0
178,108.51717299950502,0.20735233433409964,0.03661978804742391,0.852584592080497,0.22238233557084033,0.3689086438134561,1.5357553958892822,0.0,0.0
179,110.30304071687331,0.20614986839293212,0.03683194520153811,0.8576133784622669,0.21424507372679286,0.36216193237289296,1.6704167127609253,0.0,0.0
180,107.14830076109327,0.22822131113803212,0.03773080662698204,0.8669993374900362,0.22462871507337467,0.38159144977498716,1.4892640113830566,0.0,0.0
181,104.73171572476285,0.21720843506565365,0.036904500859440754,0.8569566683142018,0.21521216194437093,0.3635954946446748,2.2320523262023926,0.0,0.0
182,106.50421890692189,0.2058674811087292,0.03720763620484296,0.860072600812666,0.21438728120487538,0.36621190281939126,2.2503480911254883,0.0,0.0
183,103.77263392989369,0.23208708886292856,0.03742693334059015,0.8597437296740332,0.21686258731270786,0.36363212756930746,2.3180878162384033,0.0,0.0
184,105.9763934061831,0.20374416144336802,0.036182803571702164,0.84911090410591,0.2082076336918486,0.3551927563605134,2.1736130714416504,0.0,0.0
185,104.40632573956499,0.2012769179060017,0.03592079229102401,0.8524615805085326,0.20609229543035332,0.3530615296360652,1.7193949222564697,0.0,0.0
186,106.39699150649083,0.2158991028818397,0.03709765154105009,0.8547929703056973,0.22116863277835322,0.3685012651886777,1.7997727394104004,0.0,0.0
187,109.68679123524284,0.2057129478901252,0.03624072420618597,0.8540255131364936,0.21331715327952522,0.3570571937002617,1.851676106452942,0.0,0.0
188,106.8089770941624,0.21556242924147456,0.03769438270076373,0.8621799087761204,0.21848734317884913,0.36560719327893015,1.7094361782073975,0.0,0.0
189,107.21597225516373,0.2154586137111681,0.03772678671478158,0.863830929658418,0.2172216813474592,0.363750092615926,1.7400684356689453,0.0,0.0
190,107.65981950575734,0.1927303099420717,0.0360031987506074,0.8504227572381812,0.20548761187920672,0.35145869006378805,1.666532039642334,0.0,0.0
191,109.95086023040847,0.2101458015101125,0.03684901883880223,0.8537431661995726,0.22119780019327612,0.37134623436391295,2.4556806087493896,0.0,0.0
192,105.89436025390773,0.22020811066314086,0.03738101708341356,0.8566216581161684,0.21862105393003647,0.3698987657838019,2.2518463134765625,0.0,0.0
193,106.47604611945248,0.2102053661350666,0.037260176647373716,0.8570616559088087,0.21411033217896294,0.3664726024755959,2.1143593788146973,0.0,0.0
194,104.94827064834018,0.22010781723853068,0.03659630595073131,0.8577405544840132,0.21422354583617242,0.36190493662246387,2.0342013835906982,0.0,0.0
